분류,게시글ID,제목,게시글URL,미디어URL,상태,파일,오류
바로 이 목소리,18294,4차례 신고된 남성 전화금융사기범 음성 4 2020-01-06 | 1751 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18294&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=2c517c11ed56400680390bda57244342&atchFileId=4e08ce19eacc308b5671b6d67eae0617&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18294_4차례 신고된 남성 전화금융사기범 음성 4 2020-01-06 _ 1751 회.mp4,
바로 이 목소리,18293,4차례 신고된 남성 전화금융사기범 음성 3 2020-01-06 | 1701 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18293&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=b3c7fe644462468998f0db6d1c10acfc&atchFileId=4c4be4d7374d317009a0d3cb2a9deb79&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18293_4차례 신고된 남성 전화금융사기범 음성 3 2020-01-06 _ 1701 회.mp4,
바로 이 목소리,18292,4차례 신고된 남성 전화금융사기범 음성 2 2020-01-06 | 1876 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18292&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=abb289e9a3464563ac1f5bc2ba323181&atchFileId=e6e2b62547a48709576d9278baa72882&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18292_4차례 신고된 남성 전화금융사기범 음성 2 2020-01-06 _ 1876 회.mp4,
바로 이 목소리,18291,4차례 신고된 남성 전화금융사기범 음성 1 2020-01-06 | 1856 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18291&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=c9592b6649134a5884db6620502da7d6&atchFileId=d37e16d42dc108282bb04a0d983b6ba4&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18291_4차례 신고된 남성 전화금융사기범 음성 1 2020-01-06 _ 1856 회.mp4,
바로 이 목소리,18290,[`18년 공개] 사례 1 - 16차례 신고된 남성 2018-07-11 | 24392 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18290&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=d6af6ae82ce44a9885f1dd60766b9180&atchFileId=a53402c614b240ccc3b6e4cab1d5dc07&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18290_[`18년 공개] 사례 1 - 16차례 신고된 남성 2018-07-11 _ 24392 회.mp4,
바로 이 목소리,18289,[`18년 공개] 사례 2 - 6차례 신고된 남성 2018-07-11 | 11060 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18289&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=04a9082c5b884b2ea5d64ff7aa8baacc&atchFileId=2e9c86dded19414e087379387d4c2de6&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18289_[`18년 공개] 사례 2 - 6차례 신고된 남성 2018-07-11 _ 11060 회.mp4,
바로 이 목소리,18288,[`18년 공개] 사례 3 - 5차례 신고된 남성 2018-07-11 | 7571 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18288&menuNo=200686&pageIndex=7,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=07c9c540bfe341beb490296172e85964&atchFileId=05d817932d0506c364db9eeadd9b4d4e&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18288_[`18년 공개] 사례 3 - 5차례 신고된 남성 2018-07-11 _ 7571 회.mp4,
바로 이 목소리,18287,[`18년 공개] 사례 4 - 5차례 신고된 남성 2018-07-11 | 6760 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18287&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=efe28790af0d47b4b21ab516e3ed3082&atchFileId=9cbdd2b7b621e073101e1e54c0e39a75&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18287_[`18년 공개] 사례 4 - 5차례 신고된 남성 2018-07-11 _ 6760 회.mp4,
바로 이 목소리,18286,[`18년 공개] 사례 5 - 5차례 신고된 남성 2018-07-11 | 6158 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18286&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=90ba9fad14f44db782de5cc3f5d2aa01&atchFileId=d03ea8326965eacc5b1eae7107923855&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18286_[`18년 공개] 사례 5 - 5차례 신고된 남성 2018-07-11 _ 6158 회.mp4,
바로 이 목소리,18285,[`18년 공개] 사례 6 - 5차례 신고된 남성 2018-07-11 | 6183 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18285&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=3fefa916a53a4cf4a7f4cbeeda7158e8&atchFileId=e0d716332cd7b1814335c7e45582990b&fileSn=3,다운로드,원본 영상 및 음원\바로 이 목소리\18285_[`18년 공개] 사례 6 - 5차례 신고된 남성 2018-07-11 _ 6183 회.mp4,
바로 이 목소리,18284,[`18년 공개] 사례 7 - 5차례 신고된 여성 2018-07-11 | 4940 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18284&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=38b3775e8d9c43c6ae8b7c97ac878ad2&atchFileId=16a78a9bb88106e221c331ed8d1d1977&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18284_[`18년 공개] 사례 7 - 5차례 신고된 여성 2018-07-11 _ 4940 회.mp4,
바로 이 목소리,18283,[`18년 공개] 사례 8 - 5차례 신고된 여성 2018-07-11 | 3463 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18283&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=cebfc4deb05d4e25836b0df4c752c997&atchFileId=88b021d283764a8ba5598e35838eb556&fileSn=3,다운로드,원본 영상 및 음원\바로 이 목소리\18283_[`18년 공개] 사례 8 - 5차례 신고된 여성 2018-07-11 _ 3463 회.mp4,
바로 이 목소리,18282,[`18년 공개] 사례 9 - 4차례 신고된 남성 2018-07-11 | 2970 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18282&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=7f2590146c74422393562f9310bc3003&atchFileId=02d76792590b6732975694494c59523c&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18282_[`18년 공개] 사례 9 - 4차례 신고된 남성 2018-07-11 _ 2970 회.mp4,
바로 이 목소리,18281,[`18년 공개] 사례 10 - 4차례 신고된 남성 2018-07-11 | 2717 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18281&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=c924909da289432aa564647cb4fd7276&atchFileId=0054a4ead48e20e83e3ea3a5569b1403&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18281_[`18년 공개] 사례 10 - 4차례 신고된 남성 2018-07-11 _ 2717 회.mp4,
바로 이 목소리,18280,[`18년 공개] 사례 11 - 4차례 신고된 남성 2018-07-11 | 2613 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18280&menuNo=200686&pageIndex=8,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=c1aa56dc60934d638fdcc5b6de988bac&atchFileId=c4b667c28b407dc94b14ca25600b8eda&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18280_[`18년 공개] 사례 11 - 4차례 신고된 남성 2018-07-11 _ 2613 회.mp4,
바로 이 목소리,18279,[`18년 공개] 사례 12 - 4차례 신고된 남성 2018-07-11 | 2749 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18279&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=4e29309b20524311a96c400256b3d0f4&atchFileId=0a350895651274ba5b54e62aab4a647c&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18279_[`18년 공개] 사례 12 - 4차례 신고된 남성 2018-07-11 _ 2749 회.mp4,
바로 이 목소리,18278,[`18년 공개] 사례 13 - 4차례 신고된 남성 2018-07-11 | 2562 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18278&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=5c89ed68e70640f786b6f665820a5e63&atchFileId=493a2497d7d348d2dd792c14531034d9&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18278_[`18년 공개] 사례 13 - 4차례 신고된 남성 2018-07-11 _ 2562 회.mp4,
바로 이 목소리,18277,[`18년 공개] 사례 14 - 4차례 신고된 남성 2018-07-11 | 2374 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18277&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=c286118b668448dfadebe6b2b4c1f651&atchFileId=559c6b290a36111ddba7bcea8e2ac9dd&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18277_[`18년 공개] 사례 14 - 4차례 신고된 남성 2018-07-11 _ 2374 회.mp4,
바로 이 목소리,18276,[`18년 공개] 사례 15 - 4차례 신고된 남성 2018-07-11 | 2231 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18276&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=ba6ae4f37239430cbbfb75a2b0f3bfd1&atchFileId=ba95692a88b60d1081a8603ac5b58819&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18276_[`18년 공개] 사례 15 - 4차례 신고된 남성 2018-07-11 _ 2231 회.mp4,
바로 이 목소리,18275,[`18년 공개] 사례 16 - 4차례 신고된 남성 2018-07-11 | 2224 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18275&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=a83c5977c2464925bd66c67262be78cc&atchFileId=a0c08b699c914520b97e270e4c74607a&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18275_[`18년 공개] 사례 16 - 4차례 신고된 남성 2018-07-11 _ 2224 회.mp4,
바로 이 목소리,18274,[`18년 공개] 사례 17 - 4차례 신고된 남성 2018-07-11 | 2535 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18274&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=ee731f8d8c344a24ace55083177a064b&atchFileId=378b21d67312a35e4c99424815b0345b&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18274_[`18년 공개] 사례 17 - 4차례 신고된 남성 2018-07-11 _ 2535 회.mp4,
바로 이 목소리,18273,사례 10(6번 신고된 남성 목소리) 2017-01-04 | 25690 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18273&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=a8dbc686a58f4a6e8ddd7965469f36b7&atchFileId=1088d49297849a711e21762a87b16493&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18273_사례 10(6번 신고된 남성 목소리) 2017-01-04 _ 25690 회.mp4,
바로 이 목소리,18272,사례 11(5번 신고된 남성 목소리) 2017-01-04 | 10823 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18272&menuNo=200686&pageIndex=9,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=f8ca34031ee54080982ca338d057671b&atchFileId=ab94da872132319d58037a2b0cd73aa2&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18272_사례 11(5번 신고된 남성 목소리) 2017-01-04 _ 10823 회.mp4,
바로 이 목소리,18271,사례 12(5번 신고된 남성 목소리) 2017-01-04 | 7134 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18271&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=8f43e46e0b434a0ca495c50821666cee&atchFileId=9658eb9823c0ae1854a81152852541b2&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18271_사례 12(5번 신고된 남성 목소리) 2017-01-04 _ 7134 회.mp4,
바로 이 목소리,18270,사례 13(4번 신고된 남성 목소리) 2017-01-04 | 6134 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18270&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=8597c01c80de4a7c9c9f07e650b46c39&atchFileId=40c13847d501517ee9316230c8228283&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18270_사례 13(4번 신고된 남성 목소리) 2017-01-04 _ 6134 회.mp4,
바로 이 목소리,18269,사례 14(4번 신고된 남성 목소리) 2017-01-04 | 6928 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18269&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=cd1ffa2dc59b4e1e9372133ea8aa651e&atchFileId=92cd51828463418dc62d6adc76740388&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18269_사례 14(4번 신고된 남성 목소리) 2017-01-04 _ 6928 회.mp4,
바로 이 목소리,18268,대출빙자형 사례 7_편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구 2016-11-09 | 2994 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18268&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=220afd612bae49dda0d9f4ed41efe4a1&atchFileId=5c237d40e655e78ecee07b3a0ba50796&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18268_대출빙자형 사례 7_편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구 2016-11-09 _ 2994 회.mp4,
바로 이 목소리,18267,대출빙자형 사례 6_편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구 2016-11-09 | 1999 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18267&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=573699850acc416ebb93b164ed7a7ab9&atchFileId=3700aa94012bcab53e5085dd78b995d5&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18267_대출빙자형 사례 6_편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구 2016-11-09 _ 1999 회.mp4,
바로 이 목소리,18266,대출빙자형 사례 5_사금융 대환대출 명목으로 피해자의 무통장입금 유도 2016-11-09 | 2223 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18266&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=ba4a8bec86764fb6a653ba6c92f3c5d0&atchFileId=28dc27771cc17c30ed3883b2ad9d62c5&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18266_대출빙자형 사례 5_사금융 대환대출 명목으로 피해자의 무통장입금 유도 2016-11-09 _ 2223 회.mp4,
바로 이 목소리,18265,대출빙자형 사례 4_햇살론을 받기 위하여 피해자의 기존 대출을 일부 상환해야 한다고 유도 2016-11-09 | 1750 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18265&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=37f13ec34c32409684eb041eed9b97f7&atchFileId=ed14a6806907219c28a2000a66749c86&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18265_대출빙자형 사례 4_햇살론을 받기 위하여 피해자의 기존 대출을 일부 상환해야 한다고 유도 2016-11-09 _ 1750 회.mp4,
바로 이 목소리,18264,대출빙자형 사례 3_은행을 사칭하면서 서민금융나들목 상품 명목의 대출을 안내 2016-11-09 | 2267 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18264&menuNo=200686&pageIndex=10,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=1605b6914b9a4e9ca57878b60d40e80f&atchFileId=09b3cb316a269592ba5992279ba37d97&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18264_대출빙자형 사례 3_은행을 사칭하면서 서민금융나들목 상품 명목의 대출을 안내 2016-11-09 _ 2267 회.mp4,
바로 이 목소리,18263,대출빙자형 사례 2_정부지원자금 대출을 받기 위한 공증서 발급비용 요구 2016-11-09 | 1846 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18263&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=ab698b4570b84d0288553d91e415e3ba&atchFileId=5171872b37653ccdd9162462c6b96380&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18263_대출빙자형 사례 2_정부지원자금 대출을 받기 위한 공증서 발급비용 요구 2016-11-09 _ 1846 회.mp4,
바로 이 목소리,18262,대출빙자형 사례 1_서민 정부지원대출을 권유하면서 신용보증서 발급비용 요구 2016-11-08 | 1666 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18262&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=c35df7916abf49f688acda574e1d5068&atchFileId=aac1b8a364edc3663386d87273a0bacd&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18262_대출빙자형 사례 1_서민 정부지원대출을 권유하면서 신용보증서 발급비용 요구 2016-11-08 _ 1666 회.mp4,
바로 이 목소리,18261,대포통장 공개 모집(휴가철 보이스피싱_2) 2016-08-17 | 1717 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18261&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=9af8fc22fd2942cebda3cc054366cad5&atchFileId=cdb90d00563a3b79bd97a7db3e2d84b4&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18261_대포통장 공개 모집(휴가철 보이스피싱_2) 2016-08-17 _ 1717 회.mp4,
바로 이 목소리,18260,출입국 관리 사무국 직원 사칭(휴가철 보이스피싱_1) 2016-08-17 | 1710 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18260&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=ba74a7fa2eeb4929815df8803e7487d5&atchFileId=d3e5cd9de2d800574a2d15d359d89e27&fileSn=4,다운로드,원본 영상 및 음원\바로 이 목소리\18260_출입국 관리 사무국 직원 사칭(휴가철 보이스피싱_1) 2016-08-17 _ 1710 회.mp4,
바로 이 목소리,18259,사례1 ( 4번 신고된 여성 목소리) 2016-05-18 | 17027 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18259&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=98af33896a3144659fc66b90ee3e7ddf&atchFileId=4560e8129b3d10c684b838da266e88b5&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18259_사례1 ( 4번 신고된 여성 목소리) 2016-05-18 _ 17027 회.mp4,
바로 이 목소리,18258,사례2 ( 3번 신고된 여성 목소리) 2016-05-18 | 6453 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18258&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=a527242bcc9b49fc8b7790ba39d14ec6&atchFileId=9c25b90a63d955440dae6066dd592ea9&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18258_사례2 ( 3번 신고된 여성 목소리) 2016-05-18 _ 6453 회.mp4,
바로 이 목소리,18257,사례3 ( 3번 신고된 여성 목소리) 2016-05-18 | 4557 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18257&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=0d3df565ee314ffe839f79b16310a4fd&atchFileId=e4e590635a67c7c58aa211158d886e6e&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18257_사례3 ( 3번 신고된 여성 목소리) 2016-05-18 _ 4557 회.mp4,
바로 이 목소리,18256,사례4 ( 2번 신고된 남성 목소리) 2016-05-18 | 7119 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18256&menuNo=200686&pageIndex=11,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=ef2ba73e8a9a495f9e991fbc55cb474d&atchFileId=c02649111c1173a291740a32804bbdab&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18256_사례4 ( 2번 신고된 남성 목소리) 2016-05-18 _ 7119 회.mp4,
바로 이 목소리,18255,사례5 ( 2번 신고된 남성 목소리) 2016-05-18 | 5865 회,https://www.fss.or.kr/fss/bbs/B0000203/view.do?nttId=18255&menuNo=200686&pageIndex=12,https://www.fss.or.kr/fss/cmmn/vodApi/apiVodDownload.do?mediaId=3ade5ba45b404712a5634c7231a5ab79&atchFileId=b5a88e33a585311965729bb828d0ec21&fileSn=2,다운로드,원본 영상 및 음원\바로 이 목소리\18255_사례5 ( 2번 신고된 남성 목소리) 2016-05-18 _ 5865 회.mp4,
