case_id,window_start,window_end,future_end,progress_pct,phase,recent_impersonation_count,recent_impersonation_diversity,recent_strategy_count,recent_strategy_diversity,recent_action_count,recent_continue_question_count,recent_alert_question_count,recent_offender_turn_share,current_risky_action_count,future_risky_action_count,future_risk,has_impersonation,has_continue_question,has_alert_question,has_authority,has_urgency,has_fear,has_legitimacy,has_money_request,has_info_extraction,signal_count
vp_36678_case_001,21,30,40,41.42857142857143,중반,0,0,1,1,0,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36678_case_001,26,35,45,48.57142857142857,중반,0,0,0,0,0,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36678_case_001,31,40,50,55.714285714285715,중반,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36678_case_001,36,45,55,62.857142857142854,중반,0,0,0,0,0,0,1,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36678_case_001,41,50,60,70.0,후반,0,0,0,0,0,1,1,0.6,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36678_case_001,46,55,65,77.14285714285715,후반,0,0,0,0,0,3,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36678_case_001,51,60,70,84.28571428571429,후반,0,0,1,1,0,2,0,0.6,0,0,0,0,1,0,0,0,0,0,1,0,2
vp_36678_case_001,56,65,71,91.42857142857143,후반,0,0,1,1,0,1,0,0.6,0,0,0,0,1,0,0,0,0,0,1,0,2
vp_36678_case_001,61,70,71,98.57142857142858,후반,0,0,0,0,0,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36679_case_001,1,12,28,45.0,중반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36679_case_001,7,19,29,70.0,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36679_case_001,13,28,29,95.0,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,3,16,27,12.676056338028168,초반,3,2,2,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36680_case_001,11,21,32,19.718309859154928,초반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,17,27,38,26.76056338028169,초반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,22,32,44,33.80281690140845,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,28,38,49,40.845070422535215,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,33,44,54,47.88732394366197,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,39,49,59,54.929577464788736,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36680_case_001,45,54,66,61.97183098591549,중반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36680_case_001,50,59,71,69.01408450704226,후반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36680_case_001,55,66,76,76.05633802816901,후반,2,2,3,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36680_case_001,60,71,81,83.09859154929578,후반,2,2,4,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36680_case_001,67,76,83,90.14084507042254,후반,1,1,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36680_case_001,72,81,83,97.1830985915493,후반,1,1,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36681_case_001,1,10,20,20.0,초반,0,0,5,1,1,0,0,1.0,1,2,1,0,0,0,0,1,0,0,0,0,1
vp_36681_case_001,6,15,25,31.11111111111111,초반,1,1,2,1,0,0,0,1.0,0,2,1,1,0,0,0,1,0,0,0,0,2
vp_36681_case_001,11,20,30,42.22222222222222,중반,1,1,4,2,2,0,0,1.0,2,0,0,1,0,0,0,1,0,0,1,0,3
vp_36681_case_001,16,25,35,53.333333333333336,중반,0,0,4,2,2,0,0,1.0,2,0,0,0,0,0,0,1,0,0,1,0,2
vp_36681_case_001,21,30,40,64.44444444444444,중반,1,1,2,2,0,0,0,0.9,0,0,0,1,0,0,0,1,0,0,1,0,3
vp_36681_case_001,26,35,45,75.55555555555556,후반,2,2,5,3,0,0,0,0.9,0,1,1,1,0,0,1,1,0,0,1,0,4
vp_36681_case_001,31,40,46,86.66666666666667,후반,1,1,8,3,0,1,0,0.8,0,1,1,1,1,0,1,1,0,0,1,0,5
vp_36681_case_001,36,45,46,97.77777777777777,후반,1,1,9,3,1,1,0,0.8,1,0,0,1,1,0,1,1,0,0,1,0,5
vp_36682_case_001,1,10,20,16.071428571428573,초반,0,0,3,1,0,2,0,0.8,0,2,1,0,1,0,0,0,0,0,0,0,1
vp_36682_case_001,6,15,25,25.0,초반,0,0,6,2,1,2,0,0.7,1,1,1,0,1,0,0,1,0,0,0,0,2
vp_36682_case_001,11,20,30,33.92857142857143,중반,0,0,5,3,2,2,0,0.7,2,0,0,0,1,0,0,1,0,0,1,0,3
vp_36682_case_001,16,25,35,42.857142857142854,중반,0,0,2,2,1,1,0,0.9,1,0,0,0,1,0,0,1,0,0,1,0,3
vp_36682_case_001,21,30,40,51.78571428571429,중반,0,0,0,0,0,1,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36682_case_001,26,35,45,60.71428571428571,중반,0,0,0,0,0,1,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36682_case_001,31,40,50,69.64285714285714,후반,0,0,0,0,0,0,1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36682_case_001,36,45,55,78.57142857142857,후반,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36682_case_001,41,50,57,87.5,후반,0,0,1,1,0,1,0,0.8,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36682_case_001,46,55,57,96.42857142857143,후반,0,0,2,1,0,2,0,0.6,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36683_case_001,1,10,20,21.951219512195124,초반,3,3,4,3,0,0,3,0.3,0,0,0,1,0,1,1,1,0,0,1,0,5
vp_36683_case_001,6,15,25,34.146341463414636,중반,3,3,2,2,0,1,1,0.5,0,0,0,1,1,1,1,1,0,0,0,0,5
vp_36683_case_001,11,20,30,46.34146341463415,중반,0,0,0,0,0,1,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36683_case_001,16,25,35,58.536585365853654,중반,0,0,1,1,0,0,2,0.4,0,0,0,0,0,1,0,1,0,0,0,0,2
vp_36683_case_001,21,30,40,70.73170731707317,후반,0,0,1,1,0,0,3,0.5,0,0,0,0,0,1,0,1,0,0,0,0,2
vp_36683_case_001,26,35,42,82.92682926829268,후반,0,0,0,0,0,0,3,0.6,0,0,0,0,0,1,0,0,0,0,0,0,1
vp_36683_case_001,31,40,42,95.1219512195122,후반,0,0,1,1,0,0,1,0.8,0,0,0,0,0,1,0,1,0,0,0,0,2
vp_36684_case_001,1,11,22,28.125,초반,2,2,2,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36684_case_001,6,16,27,43.75,중반,2,2,2,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36684_case_001,12,22,34,59.375,중반,2,2,7,3,0,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,4
vp_36684_case_001,18,27,37,75.0,후반,0,0,5,3,0,0,0,1.0,0,1,1,0,0,0,1,1,0,1,0,0,3
vp_36684_case_001,23,34,37,90.625,후반,0,0,1,1,0,0,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1
vp_36684_case_002,1,10,23,11.688311688311687,초반,1,1,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_36684_case_002,6,18,31,18.181818181818183,초반,0,0,4,4,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
vp_36684_case_002,11,23,36,24.675324675324674,초반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36684_case_002,19,31,41,31.16883116883117,초반,0,0,3,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36684_case_002,24,36,46,37.66233766233766,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36684_case_002,32,41,51,44.15584415584416,중반,2,2,3,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36684_case_002,37,46,57,50.649350649350644,중반,2,2,6,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_36684_case_002,42,51,62,57.14285714285714,중반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
vp_36684_case_002,47,57,71,63.63636363636363,중반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36684_case_002,52,62,76,70.12987012987013,후반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36684_case_002,58,71,81,76.62337662337663,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36684_case_002,63,76,90,83.11688311688312,후반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36684_case_002,72,81,95,89.6103896103896,후반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36684_case_002,77,90,95,96.1038961038961,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36685_case_001,1,10,20,45.0,중반,0,0,10,4,1,0,0,0.9,1,0,0,0,0,0,1,1,0,0,1,0,3
vp_36685_case_001,6,15,21,70.0,후반,1,1,4,3,0,0,0,0.9,0,0,0,1,0,0,1,1,0,0,1,0,4
vp_36685_case_001,11,20,21,95.0,후반,1,1,3,2,0,0,0,0.9,0,0,0,1,0,0,1,1,0,0,0,0,3
vp_36686_case_001,1,10,20,10.0,초반,0,0,2,2,0,2,0,0.5,0,0,0,0,1,0,1,1,0,0,0,0,3
vp_36686_case_001,6,15,25,15.555555555555555,초반,0,0,1,1,0,3,1,0.5,0,0,0,0,1,1,0,1,0,0,0,0,3
vp_36686_case_001,11,20,30,21.11111111111111,초반,0,0,3,2,0,3,1,0.6,0,0,0,0,1,1,0,1,0,1,0,0,4
vp_36686_case_001,16,25,35,26.666666666666668,초반,0,0,3,2,0,2,0,0.4,0,0,0,0,1,0,0,1,0,1,0,0,3
vp_36686_case_001,21,30,40,32.22222222222222,초반,0,0,2,1,0,1,0,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36686_case_001,26,35,45,37.77777777777778,중반,0,0,1,1,0,1,0,0.9,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36686_case_001,31,40,50,43.333333333333336,중반,1,1,0,0,0,2,0,0.8,0,0,0,1,1,0,0,0,0,0,0,0,2
vp_36686_case_001,36,45,55,48.888888888888886,중반,1,1,0,0,0,3,1,0.5,0,0,0,1,1,1,0,0,0,0,0,0,3
vp_36686_case_001,41,50,60,54.44444444444444,중반,0,0,0,0,0,2,1,0.5,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36686_case_001,46,55,65,60.0,중반,0,0,0,0,0,1,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36686_case_001,51,60,70,65.55555555555556,중반,0,0,0,0,0,1,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36686_case_001,56,65,75,71.11111111111111,후반,0,0,0,0,0,1,0,0.7,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36686_case_001,61,70,80,76.66666666666667,후반,0,0,0,0,0,1,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36686_case_001,66,75,85,82.22222222222221,후반,0,0,0,0,0,2,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36686_case_001,71,80,90,87.77777777777777,후반,0,0,0,0,0,2,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36686_case_001,76,85,91,93.33333333333333,후반,0,0,3,2,0,1,0,0.6,0,0,0,0,1,0,0,1,0,1,0,0,3
vp_36686_case_001,81,90,91,98.88888888888889,후반,0,0,3,2,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,2
vp_36687_case_002,1,10,20,25.71428571428571,초반,1,1,2,1,1,0,0,0.8,1,0,0,1,0,0,0,0,0,0,1,0,2
vp_36687_case_002,6,15,25,40.0,중반,1,1,2,2,0,0,1,0.9,0,0,0,1,0,1,0,1,0,0,1,0,4
vp_36687_case_002,11,20,30,54.285714285714285,중반,0,0,2,1,0,0,1,0.7,0,0,0,0,0,1,0,1,0,0,0,0,2
vp_36687_case_002,16,25,35,68.57142857142857,후반,0,0,1,1,0,0,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36687_case_002,21,30,36,82.85714285714286,후반,1,1,0,0,0,0,1,0.4,0,0,0,1,0,1,0,0,0,0,0,0,2
vp_36687_case_002,26,35,36,97.14285714285714,후반,1,1,0,0,0,0,1,0.6,0,0,0,1,0,1,0,0,0,0,0,0,2
vp_36688_case_001,1,10,20,3.214285714285714,초반,0,0,5,3,0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,3
vp_36688_case_001,6,15,25,5.0,초반,0,0,5,4,0,0,1,0.9,0,0,0,0,0,1,0,1,0,1,1,0,4
vp_36688_case_001,11,20,30,6.785714285714286,초반,1,1,4,3,0,0,3,0.7,0,0,0,1,0,1,1,1,0,0,0,0,4
vp_36688_case_001,16,25,35,8.571428571428571,초반,1,1,2,2,0,0,3,0.6,0,0,0,1,0,1,1,1,0,0,0,0,4
vp_36688_case_001,21,30,40,10.357142857142858,초반,1,1,1,1,0,0,1,0.7,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36688_case_001,26,35,45,12.142857142857142,초반,1,1,4,3,0,0,0,0.8,0,0,0,1,0,0,1,1,0,0,1,0,4
vp_36688_case_001,31,40,50,13.928571428571429,초반,0,0,6,2,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,36,45,55,15.714285714285714,초반,0,0,6,2,0,0,0,0.9,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,41,50,60,17.5,초반,0,0,4,3,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,46,55,65,19.28571428571429,초반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,51,60,70,21.071428571428573,초반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,56,65,75,22.857142857142858,초반,3,2,4,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36688_case_001,61,70,80,24.642857142857146,초반,3,2,4,1,0,0,0,0.8,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36688_case_001,66,75,85,26.42857142857143,초반,1,1,4,1,0,0,0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36688_case_001,71,80,90,28.214285714285715,초반,1,1,4,1,0,0,0,0.9,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36688_case_001,76,85,95,30.0,초반,0,0,2,2,0,0,0,0.9,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36688_case_001,81,90,100,31.785714285714285,초반,0,0,3,2,0,0,0,0.9,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36688_case_001,86,95,105,33.57142857142857,중반,0,0,3,2,0,0,1,0.7,0,0,0,0,0,1,1,1,0,0,0,0,3
vp_36688_case_001,91,100,110,35.35714285714286,중반,0,0,2,2,0,0,1,0.7,0,0,0,0,0,1,1,1,0,0,0,0,3
vp_36688_case_001,96,105,115,37.142857142857146,중반,1,1,5,3,0,1,0,0.9,0,0,0,1,1,0,1,1,0,0,1,0,5
vp_36688_case_001,101,110,120,38.92857142857143,중반,1,1,5,3,0,1,0,0.9,0,0,0,1,1,0,1,1,0,0,1,0,5
vp_36688_case_001,106,115,125,40.714285714285715,중반,0,0,1,1,0,2,0,0.8,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36688_case_001,111,120,130,42.5,중반,0,0,0,0,0,2,0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36688_case_001,116,125,135,44.285714285714285,중반,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,121,130,140,46.07142857142857,중반,0,0,2,1,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36688_case_001,126,135,145,47.85714285714286,중반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,131,140,150,49.642857142857146,중반,0,0,5,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
vp_36688_case_001,136,145,155,51.42857142857142,중반,0,0,4,2,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
vp_36688_case_001,141,150,160,53.214285714285715,중반,0,0,3,3,0,0,0,1.0,0,0,0,0,0,0,1,0,1,0,1,0,3
vp_36688_case_001,146,155,165,55.00000000000001,중반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,2
vp_36688_case_001,151,160,170,56.785714285714285,중반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
vp_36688_case_001,156,165,175,58.57142857142858,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,161,170,180,60.357142857142854,중반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,166,175,185,62.142857142857146,중반,0,0,2,1,0,1,0,0.9,0,0,0,0,1,0,0,1,0,0,0,0,2
vp_36688_case_001,171,180,190,63.92857142857142,중반,0,0,4,1,0,3,0,0.6,0,1,1,0,1,0,0,1,0,0,0,0,2
vp_36688_case_001,176,185,195,65.71428571428571,중반,0,0,2,1,0,2,1,0.4,0,1,1,0,1,1,0,1,0,0,0,0,3
vp_36688_case_001,181,190,200,67.5,후반,0,0,4,2,1,0,1,0.6,1,0,0,0,0,1,0,1,0,0,1,0,3
vp_36688_case_001,186,195,205,69.28571428571428,후반,0,0,7,2,1,0,0,0.8,1,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,191,200,210,71.07142857142857,후반,0,0,4,2,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,196,205,215,72.85714285714285,후반,0,0,2,1,0,0,0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36688_case_001,201,210,220,74.64285714285714,후반,0,0,1,1,0,0,0,0.9,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36688_case_001,206,215,225,76.42857142857142,후반,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,211,220,230,78.21428571428571,후반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,216,225,235,80.0,후반,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,221,230,240,81.78571428571428,후반,0,0,2,1,0,0,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36688_case_001,226,235,245,83.57142857142857,후반,0,0,3,1,0,0,0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36688_case_001,231,240,250,85.35714285714285,후반,0,0,2,2,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,1,0,2
vp_36688_case_001,236,245,255,87.14285714285714,후반,0,0,1,1,0,1,0,0.8,0,0,0,0,1,0,0,0,0,0,1,0,2
vp_36688_case_001,241,250,260,88.92857142857142,후반,0,0,2,2,0,1,0,0.7,0,0,0,0,1,0,1,1,0,0,0,0,3
vp_36688_case_001,246,255,265,90.71428571428571,후반,0,0,4,2,0,0,0,0.8,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36688_case_001,251,260,270,92.5,후반,0,0,3,2,0,0,0,0.7,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36688_case_001,256,265,275,94.28571428571428,후반,0,0,1,1,0,0,0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36688_case_001,261,270,280,96.07142857142857,후반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_001,266,275,281,97.85714285714285,후반,0,0,2,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36688_case_001,271,280,281,99.64285714285714,후반,0,0,2,2,0,0,0,0.8,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36688_case_002,1,10,20,10.0,초반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_002,6,15,25,15.555555555555555,초반,1,1,2,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_36688_case_002,11,20,30,21.11111111111111,초반,2,2,3,2,0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,3
vp_36688_case_002,16,25,35,26.666666666666668,초반,1,1,1,1,0,0,0,0.9,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36688_case_002,21,30,40,32.22222222222222,초반,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_002,26,35,45,37.77777777777778,중반,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_002,31,40,50,43.333333333333336,중반,0,0,0,0,0,1,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36688_case_002,36,45,55,48.888888888888886,중반,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36688_case_002,41,50,60,54.44444444444444,중반,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_002,46,55,65,60.0,중반,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_002,51,60,70,65.55555555555556,중반,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36688_case_002,56,65,75,71.11111111111111,후반,0,0,0,0,0,1,1,0.3,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36688_case_002,61,70,80,76.66666666666667,후반,0,0,0,0,0,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,2
vp_36688_case_002,66,75,85,82.22222222222221,후반,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
vp_36688_case_002,71,80,90,87.77777777777777,후반,0,0,1,1,0,1,0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,2
vp_36688_case_002,76,85,91,93.33333333333333,후반,0,0,2,1,0,0,0,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36688_case_002,81,90,91,98.88888888888889,후반,0,0,1,1,0,0,0,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36689_case_001,1,10,20,12.0,초반,1,1,2,1,0,0,1,0.4,0,0,0,1,0,1,1,0,0,0,0,0,3
vp_36689_case_001,6,15,25,18.666666666666668,초반,2,2,4,1,0,0,0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36689_case_001,11,20,30,25.333333333333336,초반,1,1,2,1,0,0,0,0.7,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36689_case_001,16,25,35,32.0,초반,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36689_case_001,21,30,40,38.666666666666664,중반,0,0,1,1,0,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36689_case_001,26,35,45,45.33333333333333,중반,0,0,3,1,0,1,2,0.4,0,0,0,0,1,1,1,0,0,0,0,0,3
vp_36689_case_001,31,40,50,52.0,중반,0,0,4,1,0,1,4,0.5,0,0,0,0,1,1,1,0,0,0,0,0,3
vp_36689_case_001,36,45,55,58.666666666666664,중반,0,0,5,3,0,0,2,0.7,0,0,0,0,0,1,1,1,1,0,0,0,4
vp_36689_case_001,41,50,60,65.33333333333333,중반,0,0,7,5,0,0,0,0.9,0,0,0,0,0,0,1,1,1,1,1,0,5
vp_36689_case_001,46,55,65,72.0,후반,0,0,4,4,0,0,0,0.7,0,0,0,0,0,0,1,1,0,1,1,0,4
vp_36689_case_001,51,60,70,78.66666666666666,후반,0,0,1,1,0,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1
vp_36689_case_001,56,65,75,85.33333333333334,후반,1,1,3,1,0,0,0,0.8,0,0,0,1,0,0,1,0,0,0,0,0,2
vp_36689_case_001,61,70,76,92.0,후반,1,1,3,2,0,0,1,0.6,0,0,0,1,0,1,1,1,0,0,0,0,4
vp_36689_case_001,66,75,76,98.66666666666667,후반,0,0,2,1,0,0,1,0.7,0,0,0,0,0,1,0,1,0,0,0,0,2
vp_36690_case_001,1,10,22,14.754098360655737,초반,1,1,7,4,3,0,0,1.0,2,1,1,1,0,0,1,1,0,0,0,1,4
vp_36690_case_001,6,15,28,22.950819672131146,초반,1,1,7,4,4,0,0,1.0,3,1,1,1,0,0,1,1,0,0,0,1,4
vp_36690_case_001,11,22,33,31.147540983606557,초반,2,2,3,3,1,0,0,1.0,1,1,1,1,0,0,0,1,0,0,1,1,4
vp_36690_case_001,16,28,38,39.34426229508197,중반,2,2,3,3,1,0,0,1.0,1,0,0,1,0,0,1,1,0,0,1,0,4
vp_36690_case_001,23,33,43,47.540983606557376,중반,1,1,2,2,1,0,0,1.0,1,0,0,1,0,0,1,1,0,0,0,0,3
vp_36690_case_001,29,38,48,55.73770491803278,중반,1,1,1,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
vp_36690_case_001,34,43,54,63.934426229508205,중반,0,0,2,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36690_case_001,39,48,61,72.1311475409836,후반,0,0,3,3,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36690_case_001,44,54,66,80.32786885245902,후반,0,0,3,2,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
vp_36690_case_001,49,61,69,88.52459016393442,후반,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36690_case_001,57,66,69,96.72131147540983,후반,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36692_case_001,1,10,20,14.285714285714285,초반,0,0,3,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
vp_36692_case_001,6,15,25,22.22222222222222,초반,0,0,2,1,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1
vp_36692_case_001,11,20,30,30.158730158730158,초반,0,0,2,1,0,0,0,0.7,0,1,1,0,0,0,0,1,0,0,0,0,1
vp_36692_case_001,16,25,35,38.095238095238095,중반,0,0,3,2,0,0,0,0.9,0,1,1,0,0,0,0,1,0,0,0,0,1
